"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-13T15:30:00","2000-06-13","0.478","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-15T07:15:00","2000-06-15","0.369","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-16T05:15:00","2000-06-16","0.397","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-17T07:30:00","2000-06-17","0.425","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-17T23:45:00","2000-06-17","0.447","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-19T06:30:00","2000-06-19","0.647","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-20T08:00:00","2000-06-20","0.669","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-21T08:30:00","2000-06-21","0.681","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-21T23:00:00","2000-06-21","0.694","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-23T08:15:00","2000-06-23","0.728","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-23T10:30:00","2000-06-23","0.734","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-25T06:45:00","2000-06-25","0.737","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-26T04:00:00","2000-06-26","0.872","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-26T10:00:00","2000-06-26","0.859","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-28T08:30:00","2000-06-28","0.309","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-29T03:15:00","2000-06-29","0.322","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-06-30T08:15:00","2000-06-30","0.337","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-01T02:15:00","2000-07-01","0.341","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-02T07:45:00","2000-07-02","0.366","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-03T04:30:00","2000-07-03","0.391","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-04T01:30:00","2000-07-04","0.459","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-05T07:30:00","2000-07-05","0.387","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-06T04:00:00","2000-07-06","0.391","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-07T07:45:00","2000-07-07","0.4","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-08T06:30:00","2000-07-08","0.409","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-09T08:45:00","2000-07-09","0.415","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-10T08:45:00","2000-07-10","0.437","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-10T21:45:00","2000-07-10","0.481","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-11T11:00:00","2000-07-11","0.5","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-13T08:45:00","2000-07-13","0.344","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-13T15:30:00","2000-07-13","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-15T06:30:00","2000-07-15","0.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-15T10:15:00","2000-07-15","0.359","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-16T09:00:00","2000-07-16","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-17T09:00:00","2000-07-17","0.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-19T06:45:00","2000-07-19","0.356","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-19T09:30:00","2000-07-19","0.356","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-20T09:30:00","2000-07-20","0.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-22T08:30:00","2000-07-22","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-22T09:15:00","2000-07-22","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-24T08:15:00","2000-07-24","0.359","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-25T02:45:00","2000-07-25","0.362","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-26T03:00:00","2000-07-26","0.459","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-27T02:45:00","2000-07-27","0.347","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-27T16:15:00","2000-07-27","0.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-28T17:00:00","2000-07-28","0.362","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-29T09:45:00","2000-07-29","0.359","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-07-30T09:15:00","2000-07-30","0.359","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-01T07:45:00","2000-08-01","0.375","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-01T11:15:00","2000-08-01","0.378","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-03T07:00:00","2000-08-03","0.381","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-04T07:15:00","2000-08-04","0.387","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-04T16:30:00","2000-08-04","0.394","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-06T08:00:00","2000-08-06","0.387","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-06T09:30:00","2000-08-06","0.391","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-07T16:30:00","2000-08-07","0.384","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-08T09:15:00","2000-08-08","0.375","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-10T08:30:00","2000-08-10","0.387","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-10T09:30:00","2000-08-10","0.394","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-11T09:15:00","2000-08-11","0.362","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-13T03:00:00","2000-08-13","0.459","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-14T07:00:00","2000-08-14","0.341","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-15T07:45:00","2000-08-15","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-15T09:45:00","2000-08-15","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-17T08:30:00","2000-08-17","0.341","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-17T09:00:00","2000-08-17","0.337","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-19T08:15:00","2000-08-19","0.334","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-19T14:00:00","2000-08-19","0.344","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-20T20:15:00","2000-08-20","0.331","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-22T00:30:00","2000-08-22","0.465","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-22T21:45:00","2000-08-22","0.347","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-24T03:30:00","2000-08-24","0.459","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-24T10:00:00","2000-08-24","0.366","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-25T09:15:00","2000-08-25","0.347","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-26T17:00:00","2000-08-26","0.359","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-27T17:15:00","2000-08-27","0.362","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-28T12:45:00","2000-08-28","0.366","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-29T09:00:00","2000-08-29","0.362","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-08-30T19:30:00","2000-08-30","0.419","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-01T05:00:00","2000-09-01","0.425","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-02T05:15:00","2000-09-02","0.462","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-03T08:00:00","2000-09-03","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-03T09:00:00","2000-09-03","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-04T09:45:00","2000-09-04","0.347","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-06T00:15:00","2000-09-06","0.35","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-06T12:45:00","2000-09-06","0.397","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-07T20:15:00","2000-09-07","0.347","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-08T11:00:00","2000-09-08","0.347","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-09T10:00:00","2000-09-09","0.344","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-11T04:30:00","2000-09-11","0.447","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-12T04:00:00","2000-09-12","0.328","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-12T16:30:00","2000-09-12","0.338","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-13T10:00:00","2000-09-13","0.325","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-15T07:45:00","2000-09-15","0.344","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-15T12:00:00","2000-09-15","0.407","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-16T09:00:00","2000-09-16","0.363","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-17T09:00:00","2000-09-17","0.353","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2000-09-19T03:30:00","2000-09-19","0.447","Complete","Good",""
